时间,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2017/9/22,1952.8987,1950.2424,1931.8274,1949.2657,1854.6627,1848.2439,1900.1503,1892.1221,1855.7621,1923.4569,1858.8215,1848.137,1857.5286,1877.6575,1844.616,1847.3755,1853.6761,1862.4845,1896.7985,1869.1279,1903.284,1915.2954,1974.2812,2066.3906,2171.437,2280.147,2285.0037,2326.01,2261.8447,2294.7852,2375.0198,2426.269,2506.3813,2584.5942,2614.7634,2672.8503,2671.1772,2731.8943,2749.467,2831.4595,2879.6802,2868.2153,2923.0256,2964.2996,2964.2388,2947.515,2925.3652,2873.1787,2783.2334,2750.0627,2743.6006,2750.7368,2759.8562,2806.3044,2797.5244,2802.62,2871.8518,2859.6206,2840.9353,2829.5415,2900.0923,2841.8335,2868.916,2919.1377,2845.4226,2826.8557,2927.9001,2836.855,2835.0676,2896.4878,2935.702,2924.8801,2957.8726,3016.488,3047.7354,3000.3696,2858.2244,2812.5972,2807.6616,2774.8533,2758.8738,2731.0034,2671.4116,2616.6877,2585.6987,2525.2778,2506.638,2434.9392,2405.84,2268.0686,2257.6895,2193.09,2261.7622,2256.4126,2210.444,2165.5505
2017/9/23,2106.0361,2125.0208,2092.5352,2120.5046,2069.744,2106.1885,2064.212,2045.1605,1998.5818,2010.3391,2012.1523,1971.9021,1919.809,1971.5635,1952.4725,1999.2456,1986.969,1989.9507,1998.149,2010.2305,1998.3455,2014.5276,2157.6245,2156.0854,2262.3933,2366.971,2382.7253,2392.412,2399.7332,2359.5623,2454.9382,2503.7048,2575.3865,2663.805,2695.2773,2735.457,2800.1023,2775.436,2856.3142,2927.613,2966.7507,2914.926,2942.0447,3052.308,3028.4888,3022.9705,3031.3748,2921.784,2867.317,2827.4817,2744.66,2708.0674,2632.2864,2684.6404,2660.3972,2694.0269,2718.2952,2673.8618,2623.0166,2652.5876,2606.657,2632.8682,2659.569,2670.8005,2652.7478,2655.6917,2737.1418,2774.7783,2750.556,2834.037,2785.1733,2807.325,2772.015,2719.7688,2691.1353,2708.0613,2610.1838,2572.5005,2523.5754,2503.15,2482.8333,2429.1614,2369.143,2370.6384,2307.41,2242.3726,2216.3093,2104.364,2101.3413,2022.9452,1951.4858,1974.1809,1987.7352,2022.3903,1992.3052,1943.661
2017/9/24,1958.7684,1893.2123,1955.9768,1943.3855,1885.1345,1883.6129,1923.1747,1886.9575,1888.7407,1936.2617,1838.6882,1865.5662,1876.9403,1830.9938,1827.5947,1798.6501,1845.8799,1839.6857,1847.4357,1911.0266,1882.0083,2000.2007,1997.4943,2029.8629,2137.7107,2229.2068,2285.25,2281.3782,2286.3323,2254.847,2303.476,2371.033,2378.696,2440.8516,2486.3228,2579.4504,2545.9058,2561.1123,2615.6802,2589.9114,2643.656,2620.7102,2626.301,2682.9253,2754.9973,2692.1475,2573.4492,2531.8164,2422.276,2404.9534,2315.4646,2345.6501,2390.6018,2471.9592,2535.338,2520.2168,2524.5752,2483.6316,2485.179,2485.7278,2519.5432,2586.168,2528.8784,2592.1958,2628.0315,2582.6858,2624.3064,2667.594,2599.3464,2639.2224,2689.5852,2742.049,2766.642,2837.9685,2782.6523,2814.3965,2708.1287,2677.7136,2622.1836,2574.7253,2551.4426,2535.6208,2538.226,2451.2996,2473.3857,2325.621,2232.1167,2175.116,2139.9792,2041.7103,2022.3774,2031.8248,2081.3535,2054.6328,2068.3599,2026.4419
2017/9/25,1957.2322,1937.2169,1947.0835,1949.9292,1931.2837,1907.2356,1903.2064,1953.5757,1930.7372,1932.1908,1912.8226,1915.6877,1899.998,1969.7048,1936.0111,1923.1937,1932.3832,1935.1371,1947.2255,1992.236,2008.6482,2014.3568,2112.2124,2194.0388,2266.7673,2379.9321,2401.7021,2324.3813,2284.4014,2329.2295,2387.5872,2356.826,2459.4355,2483.4258,2551.794,2524.2114,2535.1514,2569.5696,2658.121,2589.209,2669.5571,2630.3113,2604.4526,2665.59,2725.4895,2712.7021,2643.3193,2525.1978,2459.6814,2441.959,2389.4492,2363.903,2432.6353,2483.7268,2454.4346,2484.0476,2494.379,2571.4397,2547.367,2532.589,2590.2844,2495.3755,2556.1758,2534.496,2582.0115,2567.941,2629.0742,2612.939,2665.0176,2702.1426,2676.0781,2728.4565,2745.0994,2825.9597,2736.8037,2727.6245,2683.1162,2611.4026,2619.781,2567.8264,2547.8,2559.8445,2528.6628,2476.0632,2374.5059,2373.9324,2321.0527,2188.5989,2174.8945,2151.202,2055.245,2025.9745,2072.0354,2074.222,2143.5603,2043.9434
2017/9/26,2040.4292,2033.3702,2011.9241,2002.3799,1964.505,1916.0188,1921.7373,1970.9292,1990.7697,1976.5406,1924.7821,1898.8911,1905.4652,1900.9222,1890.5067,1861.7714,1894.8271,1909.2754,1912.4199,1957.4637,1969.0552,2046.0138,2036.5831,2189.4407,2295.061,2345.5752,2385.6396,2346.8735,2303.296,2307.8806,2443.423,2360.128,2447.914,2535.3562,2526.7505,2573.4404,2574.846,2618.0574,2676.395,2677.4443,2687.7798,2681.1873,2708.8394,2840.2886,2852.4011,2756.3674,2751.8303,2717.37,2518.5,2462.353,2514.0298,2509.6233,2537.4631,2604.1064,2600.8386,2599.7534,2608.483,2571.656,2608.3835,2612.1794,2581.6313,2602.1228,2632.131,2587.9346,2575.4927,2659.12,2643.954,2635.718,2629.1848,2696.9395,2695.296,2729.372,2734.1394,2796.906,2788.4521,2737.8994,2677.5908,2596.535,2604.0837,2569.2988,2554.3696,2546.5906,2542.9778,2445.666,2395.0066,2365.6458,2269.3953,2176.9248,2113.604,2025.6206,2074.7502,2043.2761,2051.4805,2058.0986,2014.1587,2020.6621
2017/9/27,1966.4866,1978.4312,2007.5063,1935.873,1890.0706,1920.6678,1968.5859,1917.5652,1940.6665,1901.4103,1911.8644,1877.4729,1899.8922,1871.426,1895.0593,1866.0532,1892.6465,1941.6917,1940.5795,1912.559,1975.362,1979.0681,2079.8943,2105.2988,2212.6863,2268.032,2323.362,2318.0784,2257.4585,2240.4326,2289.6018,2356.184,2453.852,2465.5034,2513.7893,2543.4382,2578.317,2640.9348,2689.654,2657.9006,2647.837,2711.2385,2678.3904,2800.291,2740.751,2749.1392,2653.7847,2628.7683,2511.2756,2474.6409,2423.4424,2446.0708,2563.286,2558.3804,2480.7146,2539.2346,2567.5952,2505.1636,2529.061,2527.3481,2551.0784,2562.5454,2565.9512,2545.0977,2582.1934,2612.958,2620.6775,2595.434,2659.7097,2691.4846,2668.596,2695.396,2751.5054,2745.865,2699.3828,2666.8103,2635.322,2569.436,2549.2966,2517.6184,2529.0605,2516.9446,2451.9785,2379.8062,2322.4397,2291.2979,2276.3853,2237.9973,2118.6895,2136.6853,2071.9705,2001.0112,2068.093,2052.8804,1982.0892,1974.0543
2017/9/28,1953.3705,1928.089,1945.2424,1957.3773,1879.9437,1868.52,1925.2949,1926.825,1919.0482,1875.5184,1846.1228,1855.8331,1849.3267,1862.163,1890.4878,1858.0623,1835.2113,1848.5684,1858.748,1834.3134,1880.3685,1913.0809,1959.2593,1936.6049,2058.7742,2142.121,2196.1396,2148.6453,2245.7576,2220.8237,2258.0674,2255.2485,2318.6768,2376.6338,2436.8477,2425.701,2420.171,2524.928,2554.3223,2527.623,2572.6838,2564.5366,2604.527,2672.7793,2710.418,2704.9153,2670.4697,2560.1216,2509.75,2446.937,2491.9697,2471.349,2490.7957,2528.6672,2515.212,2533.892,2580.3882,2571.8616,2549.6685,2499.3496,2543.7449,2599.3286,2552.4937,2571.722,2569.559,2620.9448,2658.4873,2585.1729,2674.5115,2613.565,2696.517,2648.4707,2743.817,2796.11,2741.214,2751.1985,2550.1694,2618.2634,2531.7039,2550.772,2564.7698,2485.7085,2510.1904,2362.194,2304.8752,2301.0198,2299.7637,2150.6465,2107.3638,2054.2053,2004.5856,1992.3002,2013.6951,1972.643,1994.146,1897.6582
2017/9/29,1944.091,1874.3785,1892.5764,1859.7998,1845.6141,1856.4053,1809.0352,1797.1521,1831.3983,1839.6649,1881.3994,1799.4626,1816.2401,1780.3561,1779.517,1835.6906,1818.4257,1857.6495,1819.9786,1848.9609,1838.6057,1926.5817,1980.8306,2013.6571,2113.5706,2208.5261,2258.644,2219.3896,2287.5552,2269.1978,2272.4038,2374.8835,2391.6282,2444.8662,2469.0784,2526.64,2556.985,2572.2751,2603.5518,2602.8013,2703.6436,2715.314,2681.5808,2736.2185,2781.4954,2684.7156,2692.9094,2631.9778,2508.222,2516.2422,2498.6375,2483.1262,2543.1182,2589.9316,2606.699,2589.6987,2584.8447,2623.8987,2651.6587,2592.0652,2632.308,2612.605,2610.474,2571.1938,2631.4614,2636.296,2725.1777,2723.2212,2700.6265,2722.1104,2743.533,2720.869,2823.0935,2803.9539,2819.804,2783.401,2715.5308,2651.9949,2636.4492,2564.0916,2600.4712,2611.9202,2566.5989,2512.5396,2426.4268,2403.3965,2351.4011,2257.4714,2232.3257,2181.2612,2073.612,2098.7627,2177.11,2125.6953,2065.833,2062.5671
2017/9/30,2056.2383,2026.6793,2068.2422,1951.1244,1987.2422,1922.9857,1915.2816,1966.6913,1891.3386,1942.0807,1912.1251,1909.3221,1873.2008,1858.3514,1971.7874,1908.0702,1934.6644,1934.076,1917.6451,1965.427,1986.619,2019.2361,2040.0768,2108.902,2213.6875,2291.8455,2313.353,2298.8652,2315.2588,2318.2773,2416.082,2371.9392,2515.1042,2529.9363,2543.0454,2539.0254,2590.2285,2593.462,2639.4976,2655.4202,2713.014,2703.7834,2798.6265,2757.657,2774.8088,2741.0693,2725.199,2695.5085,2596.3757,2533.2603,2512.0532,2552.851,2575.2017,2593.4546,2607.616,2602.7764,2654.7664,2581.794,2567.6138,2568.3208,2579.549,2600.3203,2566.7703,2652.763,2620.77,2652.6348,2691.802,2644.185,2702.0676,2690.4727,2749.5667,2764.9204,2799.1404,2833.3752,2757.6228,2690.4163,2665.7397,2660.3352,2614.9143,2599.6233,2522.2761,2533.242,2442.637,2388.2383,2367.3428,2358.8801,2316.2478,2245.541,2166.6785,2102.778,2035.6426,1994.6803,2063.5852,2033.2594,1951.4277,1966.7427
2017/10/1,1919.7365,1917.7505,1893.7599,1884.7559,1812.0502,1862.5476,1841.5332,1810.5603,1788.1757,1789.8419,1863.6958,1799.9297,1836.4178,1752.5902,1838.4952,1769.8271,1760.0769,1687.5569,1747.1318,1806.2998,1809.8359,1800.4169,1850.3892,1834.2158,1954.5172,2046.113,2046.7012,2047.3225,2019.6038,2076.5251,2075.5498,2075.7554,2097.6643,2102.0308,2193.7517,2168.0083,2183.2458,2182.974,2227.3528,2238.3506,2315.5752,2300.3723,2266.2058,2329.8347,2377.0466,2417.9387,2419.2925,2369.1907,2252.2104,2308.6782,2249.5232,2280.6533,2215.249,2286.0596,2241.1028,2286.4436,2267.0752,2283.5383,2300.842,2310.6975,2231.7388,2334.0896,2298.712,2273.5183,2331.6145,2355.1367,2407.6436,2464.9475,2547.5234,2516.137,2548.2058,2579.787,2604.7944,2656.1335,2614.4028,2535.9006,2418.8813,2414.1047,2406.7952,2360.7197,2336.0068,2337.559,2283.0835,2206.021,2177.194,2110.4187,2095.783,2028.4966,1954.506,1890.8936,1858.8688,1843.0513,1867.1909,1854.3191,1813.2748,1776.4293
2017/10/2,1806.1262,1774.0236,1748.8865,1750.1072,1773.2494,1733.9979,1706.4769,1717.863,1734.2329,1716.2031,1699.4728,1695.4261,1732.5942,1690.1885,1713.2692,1647.5382,1715.4188,1715.0182,1730.2146,1714.3573,1777.3129,1769.9689,1787.8987,1833.66,1937.2147,2044.1184,2023.1133,2060.6482,2107.2498,2088.3735,2173.8174,2106.1052,2141.5645,2134.0833,2151.007,2224.6143,2215.7075,2245.1775,2235.8555,2249.6228,2305.6733,2281.514,2293.8018,2354.783,2355.473,2345.3987,2357.6624,2259.3303,2220.6,2168.2715,2121.0303,2190.4346,2204.5278,2215.6309,2197.141,2274.7874,2246.377,2214.727,2215.1243,2229.9675,2151.9714,2190.4995,2210.7065,2218.6748,2203.116,2209.373,2272.748,2351.962,2345.0088,2425.42,2424.4595,2438.7505,2571.9336,2579.3271,2563.4458,2529.9272,2436.1697,2433.2185,2353.7712,2367.6646,2323.2893,2296.6243,2284.5403,2251.0723,2206.2703,2151.37,2087.74,2047.7324,1963.1245,1909.0005,1899.9493,1893.9976,1894.0901,1912.493,1849.5747,1814.1835
2017/10/3,1813.3774,1819.3708,1813.7909,1829.1671,1772.742,1750.6224,1751.6105,1772.2488,1790.665,1782.0417,1729.0764,1685.2415,1727.8835,1712.3887,1732.8544,1655.6171,1668.8636,1718.7814,1742.2139,1764.0522,1734.1335,1840.164,1839.2445,1813.3094,1914.9996,2079.7883,2094.7424,2104.1763,2111.415,2108.2007,2145.1267,2194.4458,2199.7253,2163.1858,2262.17,2265.7578,2244.5808,2306.3386,2358.102,2331.8245,2304.665,2333.5212,2315.9282,2347.9893,2449.122,2414.2417,2364.4333,2352.6975,2294.938,2255.504,2182.6658,2163.771,2227.0835,2260.9949,2230.3958,2229.9937,2309.2046,2269.194,2298.4497,2240.087,2236.713,2293.1458,2296.228,2324.9019,2307.2192,2289.1917,2392.991,2341.1182,2436.9302,2432.8296,2554.273,2613.2085,2662.9646,2635.3914,2615.621,2528.4167,2439.466,2390.5393,2352.5667,2330.7498,2311.3838,2336.3896,2228.8179,2173.7727,2148.3267,2107.6243,2076.3457,2024.3136,1934.8701,1860.2932,1802.8071,1796.5098,1907.0262,1849.9109,1821.2208,1803.8544
2017/10/4,1780.4539,1720.2062,1755.3436,1800.4873,1747.4679,1722.972,1755.1383,1698.3059,1651.2795,1675.0087,1697.4625,1687.7181,1695.236,1704.5684,1718.3945,1656.817,1698.8483,1709.4844,1742.9609,1686.3932,1783.1068,1811.4647,1799.1727,1811.6852,1945.3932,1997.8428,2102.3147,2093.2656,2110.0022,2125.3208,2211.942,2205.985,2211.041,2211.4622,2270.2942,2348.0752,2330.2349,2370.864,2392.1292,2364.4998,2466.6482,2406.1084,2365.3628,2496.079,2490.2522,2540.6895,2432.7405,2376.8196,2377.683,2304.4893,2251.6777,2232.47,2295.5225,2347.3782,2298.6821,2302.9404,2332.209,2300.39,2368.5176,2375.6025,2318.5925,2396.4363,2330.785,2377.6875,2392.7144,2421.995,2494.6414,2457.531,2500.9163,2567.1274,2547.0117,2575.8118,2623.688,2587.757,2583.1313,2542.499,2435.5576,2413.296,2417.8582,2334.3699,2306.964,2306.0256,2243.8823,2223.6477,2167.1992,2120.428,2118.7366,2097.1013,1938.279,1899.8158,1880.3849,1917.8643,1942.9592,1948.5809,1927.6354,1882.5641
2017/10/5,1851.5757,1775.1942,1826.4866,1865.0428,1796.6791,1743.0765,1774.1582,1790.2347,1814.8961,1787.5024,1772.7888,1763.158,1741.7274,1724.7576,1751.2074,1750.2396,1721.1868,1752.7593,1739.6454,1730.8228,1813.7965,1811.1666,1868.1879,1937.1588,2020.4547,2074.9382,2241.2644,2141.851,2253.6877,2221.315,2329.1091,2275.9463,2344.7456,2386.9976,2368.12,2373.19,2422.32,2419.7603,2494.7412,2506.4373,2551.7456,2593.055,2605.8096,2650.4634,2615.627,2657.4836,2651.9424,2536.0422,2443.5903,2439.3518,2379.769,2380.3157,2404.5996,2477.3572,2487.552,2457.2505,2468.8389,2451.82,2487.2256,2431.3923,2387.4053,2440.8857,2462.7622,2495.7288,2525.354,2440.0535,2547.3953,2560.9907,2575.4607,2586.5693,2609.1013,2724.895,2722.2988,2642.2627,2635.4502,2638.2869,2505.3115,2464.937,2442.911,2408.9534,2365.8567,2383.0664,2297.1614,2279.902,2193.044,2186.0337,2192.429,2095.8752,2028.016,2015.5143,1905.745,1955.9591,1991.1512,1950.1854,1914.0535,1868.5947
2017/10/6,1880.6708,1846.2734,1839.7241,1843.252,1852.6392,1807.7305,1793.3265,1835.8923,1835.2424,1827.6285,1788.965,1770.7836,1757.5441,1723.1177,1711.2327,1774.294,1795.7975,1775.7438,1766.2948,1735.1354,1783.1661,1888.3744,1895.7415,1900.0067,2043.2599,2125.1797,2178.5002,2157.533,2211.8403,2285.635,2275.2607,2333.091,2381.1272,2391.7637,2426.742,2467.6704,2425.2107,2463.0881,2525.4304,2535.599,2562.5012,2558.544,2553.8967,2670.8345,2706.0503,2630.0027,2615.4973,2571.6184,2427.2463,2418.0361,2381.1467,2419.8525,2434.6052,2460.2114,2445.3694,2544.0261,2490.256,2491.8455,2524.5781,2469.389,2516.9783,2507.7678,2574.8926,2528.483,2504.9724,2557.8616,2599.1433,2541.5986,2571.0732,2630.268,2689.3274,2681.9377,2748.9429,2765.5303,2714.0825,2592.3586,2531.406,2561.6016,2497.9192,2457.7083,2416.48,2341.9136,2394.315,2315.635,2309.0344,2240.8481,2179.117,2162.6252,2039.6497,1999.6993,2018.944,1979.7946,2044.7456,1994.6461,1973.3302,1945.8674
2017/10/7,1901.922,1884.8033,1917.8052,1900.3484,1869.609,1874.9003,1882.2991,1884.9888,1885.7853,1868.563,1836.7438,1845.8094,1875.3147,1797.1732,1840.0455,1751.2465,1792.3663,1815.966,1823.6783,1854.6316,1895.8379,1908.311,1971.2898,1971.6619,2037.688,2158.4053,2206.786,2228.6929,2224.7937,2264.0654,2348.3752,2352.9421,2364.5251,2413.2034,2438.1372,2493.5764,2505.9683,2444.7913,2539.0964,2552.7898,2588.346,2606.294,2590.885,2610.9094,2670.1648,2764.35,2656.9612,2596.2004,2525.9885,2460.654,2421.1,2448.808,2483.9163,2521.3643,2539.649,2538.4407,2558.736,2488.5032,2526.14,2493.2744,2520.4966,2546.859,2552.1167,2582.8718,2646.5447,2641.5515,2728.6174,2646.961,2715.4456,2709.91,2760.4634,2796.913,2803.0781,2781.4614,2802.8147,2730.734,2607.454,2561.7373,2580.4905,2495.8713,2469.5464,2445.023,2425.1396,2382.2678,2328.316,2252.4185,2224.0852,2158.1484,2088.7031,2034.3826,1963.7383,1992.2549,1997.1403,2004.9014,1921.9733,2013.4633
2017/10/8,1967.8716,1920.372,1921.1147,1887.884,1861.1174,1877.7626,1845.579,1873.6885,1867.7726,1887.3328,1817.6917,1832.8701,1839.6505,1826.2269,1797.8088,1781.1887,1808.2219,1833.9386,1869.7804,1864.6692,1937.9531,1967.3894,1992.58,2015.0515,2139.416,2304.1125,2362.0396,2376.4583,2359.243,2300.1138,2422.0432,2488.7283,2494.965,2505.6418,2589.8262,2588.8762,2625.7764,2629.8142,2700.9597,2737.7693,2770.8435,2772.6326,2749.029,2759.878,2795.8938,2791.185,2726.948,2624.8284,2567.8513,2651.2341,2493.6597,2487.3896,2549.801,2641.4402,2676.1487,2666.1765,2683.1511,2642.5408,2685.4165,2691.2468,2707.5676,2613.225,2699.6323,2744.1553,2783.7346,2702.8164,2825.548,2746.3784,2918.3257,2847.713,2907.1943,2836.7202,2917.8533,2905.9663,2856.9739,2699.428,2713.0088,2669.2896,2600.52,2546.5981,2589.9258,2498.405,2499.4885,2450.872,2417.0437,2323.1755,2289.7773,2252.4202,2189.0276,2104.5103,2028.9275,2036.7712,2109.2756,2079.75,2102.279,2042.8486
2017/10/9,2009.5353,1956.3795,1968.4282,1981.5804,1971.0522,2006.034,1866.7449,1886.5913,1935.2113,1897.2914,1913.3917,1919.0199,1878.0594,1905.607,1822.6769,1920.3767,1856.9369,1882.186,1917.5082,1938.7747,1994.2709,2013.979,2021.5029,2047.4834,2206.5908,2320.0986,2397.643,2384.5276,2339.589,2353.4167,2353.6294,2430.2952,2425.1577,2562.8477,2581.6143,2601.4636,2627.1858,2599.7607,2695.972,2681.6907,2763.9778,2730.8528,2744.9216,2835.8445,2872.0186,2840.5103,2838.9182,2673.233,2637.8867,2569.0703,2580.207,2560.448,2626.5269,2755.2878,2694.1248,2687.7542,2710.0437,2726.4133,2704.8674,2702.7922,2812.862,2799.2615,2762.3855,2712.2673,2815.621,2820.5276,2886.0994,2835.8284,2910.5425,2882.7837,2908.63,2976.0945,2986.1274,2945.9038,2879.441,2820.8713,2709.8064,2737.0198,2675.3218,2655.0552,2599.772,2624.4219,2627.6023,2580.4265,2492.2576,2409.9836,2338.033,2290.711,2260.3801,2161.6218,2118.0535,2121.0469,2163.9053,2137.933,2101.1367,2065.6658
2017/10/10,2048.086,2051.2087,2079.3901,2015.4043,2009.0447,2004.3755,1962.136,1960.6906,1972.1573,1971.1224,2006.9401,1951.3761,1937.1364,1945.708,1959.7454,1924.8761,1945.3259,1931.4172,1955.3405,2017.9768,2066.5999,2057.1558,2130.598,2227.185,2329.9968,2491.6987,2480.9504,2518.0796,2494.8096,2470.4973,2537.8604,2571.0059,2688.6304,2696.229,2716.0588,2769.8186,2746.4902,2835.6438,2889.0325,2883.3953,2923.9126,2957.8772,2919.6255,2967.781,3046.3694,2993.6401,2951.905,2811.7083,2680.7158,2627.364,2645.124,2715.8047,2724.9912,2752.4558,2792.5308,2753.3535,2807.156,2783.2896,2760.1602,2841.351,2824.4988,2810.1836,2816.5713,2852.017,2798.3206,2760.5034,2830.2268,2842.9946,2860.1155,2860.1877,2868.014,2869.8484,2967.0024,2918.572,2887.12,2770.9822,2701.2363,2673.9,2685.8772,2599.6497,2634.7676,2582.3079,2597.5205,2471.8555,2434.5483,2381.3665,2346.9673,2272.4453,2230.987,2148.881,2087.111,2075.437,2183.7288,2105.0955,2212.7874,2180.0325
2017/10/11,2125.475,2093.0356,2119.615,2059.2524,2074.904,2051.3777,2036.5479,2052.2644,2046.6884,1998.3289,2064.1511,1993.5051,2014.3401,2000.5762,2012.2949,2034.2235,1988.0508,2004.2036,2022.7233,2026.346,2050.0557,2126.0542,2136.3835,2144.53,2379.684,2442.5105,2490.9214,2487.781,2502.3027,2535.7163,2550.1133,2578.845,2622.0479,2707.0867,2735.253,2664.8545,2765.3486,2786.798,2845.5945,2812.6777,2856.5654,2876.677,2923.0767,2950.5947,2992.7249,2918.8918,2923.604,2856.3206,2759.6287,2685.219,2686.0227,2686.4966,2778.0479,2795.8352,2820.0637,2788.4941,2765.0505,2815.575,2798.3723,2806.9026,2861.7678,2829.1038,2841.836,2891.1191,2874.002,2857.8672,2898.37,2876.2483,2908.8684,2912.4858,2940.0398,3007.3782,3012.8274,2953.569,2926.0002,2876.6843,2757.6438,2762.0764,2713.6665,2731.2903,2638.799,2665.2205,2586.0947,2562.242,2508.9897,2480.249,2477.6887,2389.3857,2287.5098,2277.4756,2216.6086,2218.3738,2218.2395,2200.2866,2166.1018,2123.4375
2017/10/12,2119.845,2069.7683,2158.7537,2066.9775,2035.54,2047.1504,2015.5831,2082.426,1987.2009,2027.3147,2027.7595,2020.4464,2044.1832,2010.8253,2042.5906,1968.5834,2001.2145,2011.8418,2027.5471,2016.6865,2058.534,2016.3845,2084.18,2148.1826,2227.4092,2360.017,2441.1926,2412.9429,2430.7708,2455.8015,2506.8184,2563.705,2713.0916,2707.872,2726.4155,2749.2983,2753.6633,2789.5952,2856.1892,2947.4534,2948.3535,2914.3696,2948.957,2992.2683,3074.9448,2934.5652,2976.3784,2879.6147,2776.659,2710.0452,2758.092,2789.3323,2836.983,2942.7354,2890.793,2946.3145,2941.975,2938.9436,2930.6882,2900.1765,2907.4436,2860.058,2988.96,2965.53,2925.5044,2912.3047,2941.7495,3012.8655,2984.6448,3026.141,3054.1763,3092.2031,3135.887,3059.7383,2999.8147,2937.7031,2890.9226,2862.8645,2832.0803,2782.6458,2709.3848,2721.4177,2673.102,2688.836,2588.179,2584.0037,2459.149,2436.1074,2444.4172,2317.384,2292.9116,2258.6135,2308.925,2263.4246,2303.0981,2230.2454
2017/10/13,2222.3625,2245.1406,2196.9263,2240.1433,2170.677,2138.3403,2138.5137,2180.3562,2098.9648,2091.886,2082.2417,2022.4337,2064.4805,2032.0745,2053.0579,2081.6487,2082.9888,2031.3473,2078.404,2135.4353,2087.911,2130.933,2195.4192,2165.1626,2278.0298,2305.6145,2424.535,2430.4329,2449.569,2521.4,2575.3545,2603.9353,2618.8691,2704.693,2670.4004,2759.4182,2719.6362,2702.2507,2787.9575,2832.5164,2888.822,2850.6504,2873.7585,2919.7778,2974.0828,2925.3367,2864.3809,2782.397,2688.5747,2687.489,2731.8635,2708.6172,2767.2493,2809.3352,2780.6628,2802.2043,2820.503,2828.9917,2786.324,2837.2253,2777.2544,2774.6104,2864.8096,2789.1282,2800.5686,2817.908,2966.688,2950.777,2978.217,2988.4058,2952.1326,3039.9653,3025.8455,2998.1714,2941.24,2909.7307,2824.0183,2805.4436,2786.6477,2740.9866,2704.3394,2736.1553,2696.7334,2575.4167,2544.082,2482.1306,2434.6953,2351.4138,2253.9907,2292.4763,2227.3713,2214.3123,2260.209,2243.8325,2183.8354,2163.8179
2017/10/14,2155.6216,2172.731,2099.768,2146.2146,2113.9634,2141.4148,2144.1758,2081.4111,2102.4636,2048.2766,2056.5334,2105.6008,2037.3099,2042.0549,2069.631,2074.2593,2012.4846,2058.1768,2091.2085,2039.2233,2080.038,2186.092,2188.2432,2160.828,2339.2778,2480.2947,2495.3882,2483.046,2525.3767,2498.2988,2611.7874,2631.4868,2746.7603,2701.324,2786.7173,2782.96,2796.502,2867.7817,2918.984,2922.0479,2995.3918,2955.0945,2921.8066,2941.187,2961.3188,2996.4395,2950.9436,2858.05,2842.1226,2611.1907,2612.3135,2705.4412,2712.0474,2698.0608,2683.6458,2724.4104,2702.8215,2699.3735,2690.8933,2686.1438,2713.0767,2712.3833,2725,2731.6497,2716.6025,2816.5386,2862.9856,2931.308,2944.6182,2935.8384,2991.2734,2940.6533,2879.2354,2854.7632,2744.2102,2736.479,2604.5369,2598.3403,2601.3064,2560.5762,2538.5605,2535.5066,2468.5583,2356.454,2309.2644,2285.4612,2279.3904,2211.6887,2145.3716,2105.802,2063.3628,2065.3496,2167.3142,2101.9067,2087.7725,2089.3684
2017/10/15,2002.6387,2096.1035,2047.7565,2056.8364,2019.9993,2032.9471,2046.4812,2039.5732,2022.0408,2022.6835,2030.8142,1997.2218,2004.26,1963.9247,1914.2871,1932.249,2014.4297,1981.3414,2038.5173,2028.5221,2085.8506,2080.912,2128.1843,2215.3677,2340.1694,2387.4285,2481.5867,2458.5298,2480.7725,2516.1501,2450.1294,2547.076,2599.8176,2590.6775,2655.3535,2703.4507,2715.667,2683.7646,2743.0635,2662.0984,2794.109,2712.086,2769.0247,2857.581,2886.3564,2794.2031,2730.0754,2695.0876,2582.0425,2602.713,2510.3318,2547.7,2605.0713,2647.789,2623.4653,2650.5674,2617.662,2633.037,2641.456,2639.4263,2635.3757,2638.403,2676.0703,2648.9758,2589.8845,2681.8528,2710.938,2770.194,2810.6826,2783.2402,2942.476,3014.9966,2989.2598,2893.4841,2858.4382,2838.2742,2774.0874,2765.3398,2716.7837,2682.2107,2663.5112,2608.4067,2572.6213,2530.3103,2476.4607,2419.7512,2385.9731,2321.417,2303.6238,2236.8828,2131.745,2157.911,2244.201,2256.7256,2158.8777,2096.6548
